user_id,status_id,created_at,screen_name,text,favorite_count,retweet_count,media_url
1217747037036269568,1388266995141865475,2021-04-30T23:00:19Z,everylottokyo,足立区保木間一丁目 13-22 https://t.co/SGWbhSgV18,2,0,http://pbs.twimg.com/media/E0QdeYyVoAMIhVd.jpg
1217747037036269568,1388251899745300480,2021-04-30T22:00:20Z,everylottokyo,台東区浅草六丁目 22-7 https://t.co/ulsnp09REx,3,0,http://pbs.twimg.com/media/E0QPvtrVIAA-ci2.jpg
1217747037036269568,1388236807960104963,2021-04-30T21:00:21Z,everylottokyo,江戸川区一之江三丁目 9-18 https://t.co/50X0aWfVBE,1,0,http://pbs.twimg.com/media/E0QCBRsVEAIWwcO.jpg
1217747037036269568,1388221680846245898,2021-04-30T20:00:15Z,everylottokyo,杉並区天沼二丁目 46-17 https://t.co/7g6AzzMYvK,0,0,http://pbs.twimg.com/media/E0P0QwLVgAEtSZo.jpg
1217747037036269568,1388206587836133377,2021-04-30T19:00:16Z,everylottokyo,世田谷区赤堤五丁目 23-4 https://t.co/zoYQRjVJNG,1,0,http://pbs.twimg.com/media/E0PmiOwVoAI-cE5.jpg
1217747037036269568,1388191494066999296,2021-04-30T18:00:18Z,everylottokyo,江東区深川二丁目 15-3 https://t.co/nt4KQoRDXV,2,0,http://pbs.twimg.com/media/E0PYzpkUYAEbcaM.jpg
1217747037036269568,1388176398817239041,2021-04-30T17:00:19Z,everylottokyo,足立区大谷田五丁目 24-13 https://t.co/NibcXzkJnc,0,0,http://pbs.twimg.com/media/E0PLFAHVUAQ1112.jpg
1217747037036269568,1388161303638777861,2021-04-30T16:00:20Z,everylottokyo,世田谷区千歳台一丁目 12-14 https://t.co/X0JvdOfWi4,2,0,http://pbs.twimg.com/media/E0O9WVJVIAIQ0DU.jpg
1217747037036269568,1388146206124109825,2021-04-30T15:00:20Z,everylottokyo,小平市花小金井一丁目 3-5 https://t.co/0Na2ULFhFx,2,0,http://pbs.twimg.com/media/E0OvnidVgAcpZRO.jpg
1217747037036269568,1388131103240712192,2021-04-30T14:00:19Z,everylottokyo,文京区本駒込四丁目 21-3 https://t.co/csCgHSx5oF,1,0,http://pbs.twimg.com/media/E0Oh4bWVgAAkzNE.jpg
1217747037036269568,1388116011350564873,2021-04-30T13:00:21Z,everylottokyo,練馬区大泉学園町二丁目 21-2 https://t.co/pAsRO1uGoQ,2,0,http://pbs.twimg.com/media/E0OUJ-EVUAELybF.jpg
1217747037036269568,1388100911914909699,2021-04-30T12:00:21Z,everylottokyo,新宿区高田馬場三丁目 31-6 https://t.co/3imqSToLoR,7,1,http://pbs.twimg.com/media/E0OGbD_UcAE-Nk6.jpg
1217747037036269568,1388085779944120322,2021-04-30T11:00:13Z,everylottokyo,八王子市子安町一丁目 27-14 https://t.co/LMB13vtu02,2,0,http://pbs.twimg.com/media/E0N4qQYVgAEs1R_.jpg
1217747037036269568,1388070687177273344,2021-04-30T10:00:15Z,everylottokyo,町田市金井五丁目 6-24 https://t.co/ZbEXqRHfWC,3,0,http://pbs.twimg.com/media/E0Nq7uGVoAElaHz.jpg
