user_id,status_id,created_at,screen_name,text,favorite_count,retweet_count,media_url
1217747037036269568,1353251270514024449,2021-01-24T08:00:19Z,everylottokyo,足立区島根四丁目 15-9 https://t.co/H0ETTFRlnk,2,2,http://pbs.twimg.com/media/Ese226wUYAAA1ab.jpg
1217747037036269568,1353236166061875201,2021-01-24T07:00:18Z,everylottokyo,大田区大森東一丁目 7-17 https://t.co/vm9TxGqBmA,0,0,http://pbs.twimg.com/media/EsepHwEUYB4UBxV.jpg
1217747037036269568,1353221083680313344,2021-01-24T06:00:22Z,everylottokyo,小平市美園町三丁目 13-11 https://t.co/DvkW4b5qmG,1,0,http://pbs.twimg.com/media/EsebZ1DVcAQvlkF.jpg
1217747037036269568,1353205980608172033,2021-01-24T05:00:21Z,everylottokyo,葛飾区西亀有二丁目 7-17 https://t.co/z7M8UHN3by,1,1,http://pbs.twimg.com/media/EseNqsyVEAAfzFa.jpg
1217747037036269568,1353190866639175680,2021-01-24T04:00:18Z,everylottokyo,練馬区石神井町三丁目 2-1 https://t.co/kWsHsKwu1Z,8,0,http://pbs.twimg.com/media/Esd_6-WUYAA8QXH.jpg
1217747037036269568,1353175755916627969,2021-01-24T03:00:15Z,everylottokyo,台東区雷門一丁目 16-9 https://t.co/0mNDMgQdNf,1,0,http://pbs.twimg.com/media/EsdyLbKU4AAxuQe.jpg
1217747037036269568,1353160652064399360,2021-01-24T02:00:14Z,everylottokyo,練馬区南田中二丁目 20-18 https://t.co/rb33DxzVbt,4,0,http://pbs.twimg.com/media/EsdkcREUwAAsyer.jpg
1217747037036269568,1353145576129404928,2021-01-24T01:00:20Z,everylottokyo,江戸川区南篠崎町一丁目 7-17 https://t.co/UVlSYGdUeH,20,4,http://pbs.twimg.com/media/EsdWuubUUAAZYFq.jpg
1217747037036269568,1353130465910120448,2021-01-24T00:00:17Z,everylottokyo,練馬区大泉学園町七丁目 13-10 https://t.co/IZJFwYuF2o,3,0,http://pbs.twimg.com/media/EsdI_LkUUAA2KRX.jpg
1217747037036269568,1353115380902809600,2021-01-23T23:00:21Z,everylottokyo,世田谷区駒沢二丁目 19-5 https://t.co/zPq9HQ5qvf,1,0,http://pbs.twimg.com/media/Esc7RJ4U4AA3xHl.jpg
1217747037036269568,1353100282796752896,2021-01-23T22:00:21Z,everylottokyo,台東区下谷三丁目 2-5 https://t.co/WAbnEFZxnz,0,0,http://pbs.twimg.com/media/EsctiUAVoAAuvhy.jpg
1217747037036269568,1353085185516920832,2021-01-23T21:00:21Z,everylottokyo,葛飾区細田四丁目 41-13 https://t.co/JqBertAXQJ,6,0,http://pbs.twimg.com/media/Escfzf_VEAAqwJc.jpg
1217747037036269568,1353070063964745728,2021-01-23T20:00:16Z,everylottokyo,大田区田園調布四丁目 37-9 https://t.co/3DdcMHo97s,5,0,http://pbs.twimg.com/media/EscSDWAUwAA2IFX.jpg
1217747037036269568,1353054960431243269,2021-01-23T19:00:15Z,everylottokyo,世田谷区成城七丁目 6-10 https://t.co/SUF1mbrC3H,2,0,http://pbs.twimg.com/media/EscEUKLVoAAz6ga.jpg
1217747037036269568,1353039854611828736,2021-01-23T18:00:14Z,everylottokyo,杉並区堀ノ内二丁目 30-14 https://t.co/VJBC3r15TF,2,0,http://pbs.twimg.com/media/Esb2k68U0AAzzas.jpg
1217747037036269568,1353024775459807233,2021-01-23T17:00:19Z,everylottokyo,北区上中里二丁目 41-13 https://t.co/Ow7Eu3as6F,0,0,http://pbs.twimg.com/media/Esbo3NmVcAIMFUR.jpg
1217747037036269568,1353009669183180807,2021-01-23T16:00:17Z,everylottokyo,大田区田園調布南 21-1 https://t.co/WmBYbAUSkJ,3,0,http://pbs.twimg.com/media/EsbbH4ZVcAAPRw0.jpg
1217747037036269568,1352994562269011968,2021-01-23T15:00:15Z,everylottokyo,中野区中野一丁目 41-8 https://t.co/g9ZrrDH4A5,5,0,http://pbs.twimg.com/media/EsbNYiiVkAIvqjM.jpg
1217747037036269568,1352979483154739200,2021-01-23T14:00:20Z,everylottokyo,葛飾区亀有三丁目 56-8 https://t.co/jaWb7yT84l,3,0,http://pbs.twimg.com/media/Esa_q2AVkAEgcFD.jpg
1217747037036269568,1352964377113071616,2021-01-23T13:00:19Z,everylottokyo,江戸川区東小松川二丁目 19-1 https://t.co/smSNbkMdeT,3,0,http://pbs.twimg.com/media/Esax7j9VEAMWhN7.jpg
1217747037036269568,1352949267321688064,2021-01-23T12:00:16Z,everylottokyo,江戸川区西小岩二丁目 18-21 https://t.co/ZYXODY30TH,0,0,http://pbs.twimg.com/media/EsakMCaUUAArnQj.jpg
1217747037036269568,1352934166422151169,2021-01-23T11:00:16Z,everylottokyo,昭島市松原町五丁目 7-2 https://t.co/G7kJsQCpqs,0,0,http://pbs.twimg.com/media/EsaWdEGU0AAsVWr.jpg
1217747037036269568,1352919053094903809,2021-01-23T10:00:12Z,everylottokyo,世田谷区三宿一丁目 20-17 https://t.co/gtwXafMv0h,0,0,http://pbs.twimg.com/media/EsaItWLVEAUoX3w.jpg
1217747037036269568,1352903977851994113,2021-01-23T09:00:18Z,everylottokyo,町田市玉川学園五丁目 26-14 https://t.co/5zhmHJSyds,0,0,http://pbs.twimg.com/media/EsZ6_1eUUAEM71X.jpg
1217747037036269568,1352888875467698176,2021-01-23T08:00:18Z,everylottokyo,豊島区千早二丁目 27-12 https://t.co/9wK2K3ERU5,0,0,http://pbs.twimg.com/media/EsZtQxaUYAEezyq.jpg
1217747037036269568,1352873765797937153,2021-01-23T07:00:15Z,everylottokyo,練馬区関町北四丁目 18-16 https://t.co/4ZtUb3zPWt,9,1,http://pbs.twimg.com/media/EsZfhRDUYAAeWch.jpg
1217747037036269568,1352858666483900416,2021-01-23T06:00:15Z,everylottokyo,世田谷区八幡山三丁目 15-12 https://t.co/tug3VDXGZZ,0,0,http://pbs.twimg.com/media/EsZRyV2U4AE-_7E.jpg
1217747037036269568,1352843597314310144,2021-01-23T05:00:22Z,everylottokyo,足立区千住四丁目 31-5 https://t.co/omrj3E967H,1,0,http://pbs.twimg.com/media/EsZEFNzVEAAiVBG.jpg
1217747037036269568,1352828489527750656,2021-01-23T04:00:20Z,everylottokyo,町田市森野二丁目 23-15 https://t.co/QlN5aHUwTC,4,0,http://pbs.twimg.com/media/EsY2V0tUcAAI5b-.jpg
1217747037036269568,1352813373000273926,2021-01-23T03:00:16Z,everylottokyo,足立区千住緑町二丁目 26-4 https://t.co/4s0eyU3HQg,0,0,http://pbs.twimg.com/media/EsYol9JVEAE3yUu.jpg
