user_id,status_id,created_at,screen_name,text,favorite_count,retweet_count,media_url
1217747037036269568,1268829988804939778,2020-06-05T09:00:17Z,everylottokyo,練馬区東大泉七丁目 21-1 https://t.co/tZFjjSBCc1,0,0,http://pbs.twimg.com/media/EZvKJnDUYAIGKVK.jpg
1217747037036269568,1268823153481879552,2020-06-05T08:33:08Z,everylottokyo,世田谷区桜上水二丁目 14-4 https://t.co/8Kau4CQDHt,0,0,http://pbs.twimg.com/media/EZvD7wlUYAArWv1.jpg
1217747037036269568,1268814880066301952,2020-06-05T08:00:15Z,everylottokyo,大田区西六郷一丁目 42-1 https://t.co/yjKbCUERng,0,0,http://pbs.twimg.com/media/EZu8aJSU8AIZihn.jpg
1217747037036269568,1268808076678717447,2020-06-05T07:33:13Z,everylottokyo,町田市東玉川学園一丁目 22-20 https://t.co/vRVhfnpH0G,0,0,http://pbs.twimg.com/media/EZu2OKgU4AEIvdI.jpg
1217747037036269568,1268799800062799872,2020-06-05T07:00:20Z,everylottokyo,墨田区太平四丁目 11-9 https://t.co/NWahaU4gfl,0,0,http://pbs.twimg.com/media/EZuusZ-UwAAyUiR.jpg
1217747037036269568,1268792959920553985,2020-06-05T06:33:09Z,everylottokyo,足立区花畑一丁目 9-19 https://t.co/hp9OWj65KU,0,0,http://pbs.twimg.com/media/EZuoeQOUwAAxTst.jpg
1217747037036269568,1268784682461585409,2020-06-05T06:00:15Z,everylottokyo,八王子市明神町三丁目 8-8 https://t.co/GeSluKLQXI,0,0,http://pbs.twimg.com/media/EZug8cTU0AIbXb9.jpg
1217747037036269568,1268777881624129536,2020-06-05T05:33:14Z,everylottokyo,渋谷区松濤二丁目 15-5 https://t.co/grJBf2sGtS,0,0,http://pbs.twimg.com/media/EZuawlTUYAE2h1A.jpg
1217747037036269568,1268769608166604801,2020-06-05T05:00:21Z,everylottokyo,練馬区高野台四丁目 8-9 https://t.co/G0VsdkPxBD,2,0,http://pbs.twimg.com/media/EZuTO_FU4AAiZ-D.jpg
1217747037036269568,1268762766069788673,2020-06-05T04:33:10Z,everylottokyo,大田区大森西二丁目 15-16 https://t.co/a6HagCYZnm,0,0,http://pbs.twimg.com/media/EZuNAvaUYAEJJwf.jpg
