user_id,status_id,created_at,screen_name,text,favorite_count,retweet_count,media_url
1217747037036269568,1387330831526502400,2021-04-28T09:00:20Z,everylottokyo,江東区大島五丁目 39-27 https://t.co/q6qS30iIFK,1,0,http://pbs.twimg.com/media/E0DKCfzUUAMxAGn.jpg
1217747037036269568,1387315731587473413,2021-04-28T08:00:20Z,everylottokyo,世田谷区中町二丁目 31-1 https://t.co/tosxPUiArz,1,0,http://pbs.twimg.com/media/E0C8TkIVUAQVIqM.jpg
1217747037036269568,1387300627659718663,2021-04-28T07:00:19Z,everylottokyo,大田区上池台五丁目 27-13 https://t.co/XczAaTVNdC,0,1,http://pbs.twimg.com/media/E0CukaSVgAAO-ci.jpg
1217747037036269568,1387285535412998150,2021-04-28T06:00:20Z,everylottokyo,西東京市柳沢一丁目 15-1 https://t.co/UToViACcF3,2,1,http://pbs.twimg.com/media/E0Cg16uVoAAu09_.jpg
1217747037036269568,1387270443975929859,2021-04-28T05:00:22Z,everylottokyo,世田谷区世田谷一丁目 12-13 https://t.co/kmd7oxXu3B,0,0,http://pbs.twimg.com/media/E0CTHf0VEAEukne.jpg
1217747037036269568,1387255321148551177,2021-04-28T04:00:17Z,everylottokyo,文京区千駄木五丁目 13-10 https://t.co/FPmhkaMMNi,0,0,http://pbs.twimg.com/media/E0CFXNiVUAMfkK_.jpg
1217747037036269568,1387240226112696326,2021-04-28T03:00:18Z,everylottokyo,北区東十条二丁目 5-3 https://t.co/kN3n3jd8xH,3,0,http://pbs.twimg.com/media/E0B3okcVgAYqSvT.jpg
1217747037036269568,1387225131714367490,2021-04-28T02:00:19Z,everylottokyo,世田谷区千歳台三丁目 14-8 https://t.co/iIxRxnVYRv,0,0,http://pbs.twimg.com/media/E0Bp57oVEAARxIV.jpg
1217747037036269568,1387210007767252994,2021-04-28T01:00:13Z,everylottokyo,三鷹市上連雀七丁目 30-5 https://t.co/309wMsG0ah,4,0,http://pbs.twimg.com/media/E0BcJmTUYAEjDjt.jpg
1217747037036269568,1387194927314997251,2021-04-28T00:00:18Z,everylottokyo,三鷹市上連雀七丁目 10-34 https://t.co/3VNtq02A1j,0,0,http://pbs.twimg.com/media/E0BOb0GVcAIWj2j.jpg
1217747037036269568,1387179821520748546,2021-04-27T23:00:16Z,everylottokyo,葛飾区東四つ木三丁目 39-4 https://t.co/Fqtjld0LpE,3,0,http://pbs.twimg.com/media/E0BAskaVEAAPkeY.jpg
1217747037036269568,1387164740296740866,2021-04-27T22:00:21Z,everylottokyo,世田谷区太子堂一丁目 2-20 https://t.co/wC0qpVxel8,0,1,http://pbs.twimg.com/media/E0Ay-u1VoAQWWZi.jpg
1217747037036269568,1387149654010122245,2021-04-27T21:00:24Z,everylottokyo,葛飾区小菅二丁目 9-16 https://t.co/225tgxUPgD,8,0,http://pbs.twimg.com/media/E0AlQlDUYAQU8Rh.jpg
1217747037036269568,1387134521309491200,2021-04-27T20:00:16Z,everylottokyo,練馬区東大泉三丁目 45-12 https://t.co/ie1RtrSsLd,1,0,http://pbs.twimg.com/media/E0AXfvXVoAAMzRH.jpg
1217747037036269568,1387119423840874504,2021-04-27T19:00:16Z,everylottokyo,中央区日本橋室町一丁目 3-14 https://t.co/MKXO8WAiG6,8,3,http://pbs.twimg.com/media/E0AJw-KUYAQLhEB.jpg
1217747037036269568,1387104322714959874,2021-04-27T18:00:16Z,everylottokyo,北区赤羽西三丁目 26-9 https://t.co/9UVaZoQlFn,2,0,http://pbs.twimg.com/media/Ez_8B9AVEAMeX81.jpg
1217747037036269568,1387089239314092034,2021-04-27T17:00:20Z,everylottokyo,世田谷区松原五丁目 52-13 https://t.co/nbAmfvbGkh,9,0,http://pbs.twimg.com/media/Ez_uT-VVUAMj4_W.jpg
1217747037036269568,1387074144747937792,2021-04-27T16:00:21Z,everylottokyo,足立区中川三丁目 25-2 https://t.co/6arQb5U2UH,2,0,http://pbs.twimg.com/media/Ez_glXFUUAQVRyn.jpg
1217747037036269568,1387059029218783235,2021-04-27T15:00:17Z,everylottokyo,豊島区北大塚一丁目 10-30 https://t.co/5V3FqjQAir,6,1,http://pbs.twimg.com/media/Ez_S1hhUYAgc8q9.jpg
1217747037036269568,1387043929153961986,2021-04-27T14:00:17Z,everylottokyo,渋谷区上原二丁目 41-4 https://t.co/dOLNqpDv7w,2,0,http://pbs.twimg.com/media/Ez_FGkCVUAotN-D.jpg
1217747037036269568,1387028850392014849,2021-04-27T13:00:22Z,everylottokyo,三鷹市井の頭二丁目 7-4 https://t.co/c8co2AVO4H,1,0,http://pbs.twimg.com/media/Ez-3Y3mVgAIQkd5.jpg
1217747037036269568,1387013720044277763,2021-04-27T12:00:14Z,everylottokyo,西東京市住吉町一丁目 20-19 https://t.co/qxeNf4Zp64,0,0,http://pbs.twimg.com/media/Ez-poMEVcAAtULl.jpg
1217747037036269568,1386998636593090560,2021-04-27T11:00:18Z,everylottokyo,大田区矢口二丁目 29-20 https://t.co/2uIrHyAtpv,0,0,http://pbs.twimg.com/media/Ez-b6MqUUAMYdRh.jpg
1217747037036269568,1386983564932120582,2021-04-27T10:00:25Z,everylottokyo,北区赤羽三丁目 28-20 https://t.co/XoLFfYy1Mt,0,0,http://pbs.twimg.com/media/Ez-OM6sUYAcj7d9.jpg
1217747037036269568,1386968448383651843,2021-04-27T09:00:21Z,everylottokyo,大田区中央二丁目 14-2 https://t.co/KHGqjomHo9,1,0,http://pbs.twimg.com/media/Ez-AdBRUcAEqF20.jpg
1217747037036269568,1386953332393005060,2021-04-27T08:00:17Z,everylottokyo,文京区湯島三丁目 38-7 https://t.co/WJjx5sgvcz,3,0,http://pbs.twimg.com/media/Ez9ytIfVcAIzKrv.jpg
1217747037036269568,1386938247469690883,2021-04-27T07:00:20Z,everylottokyo,台東区竜泉一丁目 21-15 https://t.co/v4leJucy9V,0,0,http://pbs.twimg.com/media/Ez9k_GdVEAA2ToU.jpg
1217747037036269568,1386923155810242564,2021-04-27T06:00:22Z,everylottokyo,立川市高松町三丁目 18-9 https://t.co/BDI7nCyPdF,1,0,http://pbs.twimg.com/media/Ez9XQplVIAM5XLg.jpg
1217747037036269568,1386908060568883201,2021-04-27T05:00:23Z,everylottokyo,文京区本駒込四丁目 30-3 https://t.co/eProAufcJx,4,0,http://pbs.twimg.com/media/Ez9Jh-fVkAAdeWy.jpg
1217747037036269568,1386892937150164993,2021-04-27T04:00:18Z,everylottokyo,世田谷区上北沢一丁目 35-14 https://t.co/SDC8jxerqa,9,2,http://pbs.twimg.com/media/Ez87xq9VcAAlRO0.jpg
1217747037036269568,1386877834988199940,2021-04-27T03:00:17Z,everylottokyo,練馬区小竹町二丁目 26-6 https://t.co/vwH5GQEoqe,2,0,http://pbs.twimg.com/media/Ez8uCosVoAI4FmD.jpg
1217747037036269568,1386862746730307587,2021-04-27T02:00:20Z,everylottokyo,葛飾区立石六丁目 24-14 https://t.co/iDrN3Eqilb,8,4,http://pbs.twimg.com/media/Ez8gUXfVoAMjger.jpg
1217747037036269568,1386847654424895488,2021-04-27T01:00:21Z,everylottokyo,渋谷区本町二丁目 13-8 https://t.co/KedO03cVY4,1,0,http://pbs.twimg.com/media/Ez8Sl30VgAQ1_59.jpg
1217747037036269568,1386832535489978369,2021-04-27T00:00:17Z,everylottokyo,世田谷区北烏山一丁目 45-20 https://t.co/I7RTN8JJz6,1,0,http://pbs.twimg.com/media/Ez8E125VkAQYZWf.jpg
1217747037036269568,1386817430744289280,2021-04-26T23:00:15Z,everylottokyo,世田谷区下馬六丁目 32-20 https://t.co/YYHwOctDB3,3,1,http://pbs.twimg.com/media/Ez73GpSVEAcFL54.jpg
1217747037036269568,1386802329689595904,2021-04-26T22:00:15Z,everylottokyo,中野区上鷺宮二丁目 1-15 https://t.co/ghKRHSouwU,6,0,http://pbs.twimg.com/media/Ez7pXoXVcAExGRH.jpg
1217747037036269568,1386787251309277187,2021-04-26T21:00:20Z,everylottokyo,江戸川区松島一丁目 36-2 https://t.co/5LC03KKVyT,4,0,http://pbs.twimg.com/media/Ez7bp96VkAMWZ1D.jpg
