user_id,status_id,created_at,screen_name,text,favorite_count,retweet_count,media_url
1217747037036269568,1319534060763447296,2020-10-23T07:00:10Z,everylottokyo,渋谷区上原一丁目 36-14 https://t.co/apxTSj4QSV,1,0,http://pbs.twimg.com/media/Ek_tPCpUYAAhqZR.jpg
1217747037036269568,1319518993904930817,2020-10-23T06:00:18Z,everylottokyo,杉並区上荻二丁目 17-6 https://t.co/mld6hiDSnA,2,0,http://pbs.twimg.com/media/Ek_fiBOUYAECqcb.jpg
1217747037036269568,1319503872000290817,2020-10-23T05:00:12Z,everylottokyo,立川市高松町二丁目 18-4 https://t.co/OnS0v8OPYD,0,0,http://pbs.twimg.com/media/Ek_RxyUVMAAmIUT.jpg
1217747037036269568,1319488769452433408,2020-10-23T04:00:12Z,everylottokyo,中央区築地六丁目 25-10 https://t.co/GwDzs5fgn5,7,0,http://pbs.twimg.com/media/Ek_ECsOVMAEQjQ_.jpg
1217747037036269568,1319473688387829760,2020-10-23T03:00:16Z,everylottokyo,荒川区町屋七丁目 20-4 https://t.co/675cBwUYxD,2,0,http://pbs.twimg.com/media/Ek-2U6KUwAENKi9.jpg
1217747037036269568,1319458574917984256,2020-10-23T02:00:13Z,everylottokyo,中野区中央一丁目 12-8 https://t.co/rib6dTeHrX,9,0,http://pbs.twimg.com/media/Ek-olLzUcAEA4my.jpg
1217747037036269568,1319443468532346880,2020-10-23T01:00:11Z,everylottokyo,練馬区中村南一丁目 5-12 https://t.co/E5xCoKbJ5N,0,0,http://pbs.twimg.com/media/Ek-a15RVcAA1WHn.jpg
1217747037036269568,1319428399027294208,2020-10-23T00:00:18Z,everylottokyo,目黒区東山一丁目 35-10 https://t.co/vPfRHHmfGv,2,0,http://pbs.twimg.com/media/Ek-NItHUYAM-8E1.jpg
1217747037036269568,1319413274052489216,2020-10-22T23:00:12Z,everylottokyo,荒川区西日暮里一丁目 12-22 https://t.co/8Xjlokw6Uh,1,0,http://pbs.twimg.com/media/Ek9_YV1UwAAiW8Z.jpg
1217747037036269568,1319398201946824704,2020-10-22T22:00:19Z,everylottokyo,世田谷区北烏山九丁目 17-2 https://t.co/UsSIJZCh9B,0,0,http://pbs.twimg.com/media/Ek9xq_nVgAAaMzM.jpg
1217747037036269568,1319383088124686336,2020-10-22T21:00:15Z,everylottokyo,豊島区千川一丁目 33-4 https://t.co/bCdQsgxCEd,2,0,http://pbs.twimg.com/media/Ek9j7RcVMAAyoGN.jpg
1217747037036269568,1319367970938777600,2020-10-22T20:00:11Z,everylottokyo,練馬区関町北三丁目 24-6 https://t.co/cKKYcWLpys,5,0,http://pbs.twimg.com/media/Ek9WLU5UYAAZtee.jpg
1217747037036269568,1319352904793247744,2020-10-22T19:00:19Z,everylottokyo,世田谷区八幡山三丁目 36-3 https://t.co/rRTSv4Tt6n,0,0,http://pbs.twimg.com/media/Ek9IeY7U8AAJiUu.jpg
1217747037036269568,1319337787640795137,2020-10-22T18:00:15Z,everylottokyo,世田谷区太子堂五丁目 6-13 https://t.co/WL43vPTaO5,4,0,http://pbs.twimg.com/media/Ek86ub6U8AEMnNy.jpg
1217747037036269568,1319322668345118720,2020-10-22T17:00:10Z,everylottokyo,台東区台東四丁目 11-9 https://t.co/80RCsAd9Yu,1,0,http://pbs.twimg.com/media/Ek8s-YoVcAAxt8s.jpg
1217747037036269568,1319307597116141568,2020-10-22T16:00:17Z,everylottokyo,墨田区東駒形一丁目 9-2 https://t.co/6JXHbsvXVP,0,0,http://pbs.twimg.com/media/Ek8fRHrUUAAI5VM.jpg
